ingredient_id,old_price,new_price,supplier,date,category,percentage_change,min_price,max_price,total_variation,price_progression,id,created_date,updated_date,created_by_id,created_by,is_sample
"684c032260647d247b55407d","null","42.9","P.S.G INDUSTRIA E COMERCIO LTDA","2025-04-15","Temperos e condimentos","null","null","null","null","[]","684c0323b60fe3a1a47e12ac","2025-06-13T10:53:23.016000","2025-06-13T10:53:23.016000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684c0325ce1a5c4bb28d63c0","null","26.02","P.S.G INDUSTRIA E COMERCIO LTDA","2025-05-29","Temperos e condimentos","null","null","null","null","[]","684c0326ce1a5c4bb28d63c7","2025-06-13T10:53:26.372000","2025-06-13T10:53:26.372000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe21fede6d0d2bb1ee80","13.02","16.6","SUPERMERCADO CANESIN LTDA","2025-04-01","Verduras e hortaliças","null","null","null","null","[]","684c032702847f2ede819bd6","2025-06-13T10:53:27.838000","2025-06-13T10:53:27.838000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe21fede6d0d2bb1ee80","16.6","14.6","SUPERMERCADO CANESIN LTDA","2025-04-01","Verduras e hortaliças","null","null","null","null","[]","684c0329fede6d0d2bb209d6","2025-06-13T10:53:29.199000","2025-06-13T10:53:29.199000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe21fede6d0d2bb1ee80","14.6","29.75","SUPERMERCADO CANESIN LTDA","2025-04-01","Verduras e hortaliças","null","null","null","null","[]","684c032ab60fe3a1a47e12d6","2025-06-13T10:53:30.470000","2025-06-13T10:53:30.470000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe21fede6d0d2bb1ee80","29.75","26.6","SUPERMERCADO CANESIN LTDA","2025-04-01","Verduras e hortaliças","null","null","null","null","[]","684c032b02847f2ede819bee","2025-06-13T10:53:31.766000","2025-06-13T10:53:31.766000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe2b60647d247b5533be","7.35","13.41","SUPERMERCADO CANESIN LTDA","2025-04-01","Temperos e condimentos","null","null","null","null","[]","684c032dce1a5c4bb28d63f0","2025-06-13T10:53:33.379000","2025-06-13T10:53:33.379000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe3102847f2ede8192fb","15.65","19.9","SUPERMERCADO CANESIN LTDA","2025-04-01","Carnes e derivados","null","null","null","null","[]","684c0331891c8dfdffa18812","2025-06-13T10:53:37.432000","2025-06-13T10:53:37.432000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe3102847f2ede8192fb","19.9","16.98","SUPERMERCADO CANESIN LTDA","2025-05-02","Carnes e derivados","null","null","null","null","[]","684c033246210cc96783c280","2025-06-13T10:53:38.732000","2025-06-13T10:53:38.732000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe3e02847f2ede819306","9.85","15.9","SUPERMERCADO CANESIN LTDA","2025-04-01","Carnes e derivados","null","null","null","null","[]","684c0334b60fe3a1a47e1318","2025-06-13T10:53:40.163000","2025-06-13T10:53:40.163000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe1c8e7a40c69f0fe62a","28.51","29.99","SUPERMERCADO CANESIN LTDA","2025-04-01","Carnes e derivados","null","null","null","null","[]","684c03358e7a40c69f0ff546","2025-06-13T10:53:41.574000","2025-06-13T10:53:41.574000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe34db03f8ffb28977ee","16.99","28.9","SUPERMERCADO CANESIN LTDA","2025-04-01","Carnes e derivados","null","null","null","null","[]","684c0338ce1a5c4bb28d641f","2025-06-13T10:53:44.038000","2025-06-13T10:53:44.038000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe38ce1a5c4bb28d479c","0","17.89","SUPERMERCADO CANESIN LTDA","2025-05-02","Pães e bolos","null","null","null","null","[]","684c033960647d247b5540af","2025-06-13T10:53:45.769000","2025-06-13T10:53:45.769000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe25891c8dfdffa1742f","3.5","2.99","SUPERMERCADO CANESIN LTDA","2025-05-02","Verduras e hortaliças","null","null","null","null","[]","684c033bfede6d0d2bb20a44","2025-06-13T10:53:47.154000","2025-06-13T10:53:47.154000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe2c2cff4fc79142bf12","0","2.99","SUPERMERCADO CANESIN LTDA","2025-05-02","Cereais e derivados","null","null","null","null","[]","684c033ddb03f8ffb2897a1e","2025-06-13T10:53:49.002000","2025-06-13T10:53:49.002000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684c033ece1a5c4bb28d644b","null","13.8","SUPERMERCADO CANESIN LTDA","2025-05-02","Cereais e derivados","null","null","null","null","[]","684c033ffede6d0d2bb20a55","2025-06-13T10:53:51.403000","2025-06-13T10:53:51.403000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe39ce1a5c4bb28d47a6","0","6.9","SUPERMERCADO CANESIN LTDA","2025-06-03","Verduras e hortaliças","null","null","null","null","[]","684c034160647d247b5540df","2025-06-13T10:53:53.866000","2025-06-13T10:53:53.866000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe2e46210cc96783bfca","0","13.98","SUPERMERCADO CANESIN LTDA","2025-06-03","Temperos e condimentos","null","null","null","null","[]","684c034302847f2ede819c30","2025-06-13T10:53:55.647000","2025-06-13T10:53:55.647000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe248e7a40c69f0fe65b","0","299.5","SUPERMERCADO CANESIN LTDA","2025-06-03","Temperos e condimentos","null","null","null","null","[]","684c0345ce1a5c4bb28d6481","2025-06-13T10:53:57.545000","2025-06-13T10:53:57.545000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684c0347ce1a5c4bb28d6495","null","22.7","SUPERMERCADO CANESIN LTDA","2025-06-03","Bebidas","null","null","null","null","[]","684c0347b60fe3a1a47e135a","2025-06-13T10:53:59.758000","2025-06-13T10:53:59.758000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe2e60647d247b5533d4","0","7.18","SUPERMERCADO CANESIN LTDA","2025-06-03","Cereais e derivados","null","null","null","null","[]","684c0349ce1a5c4bb28d64a9","2025-06-13T10:54:01.520000","2025-06-13T10:54:01.520000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe2b891c8dfdffa17447","6.06","23.9","SUPERMERCADO CANESIN LTDA","2025-06-03","Cereais e derivados","null","null","null","null","[]","684c034a2cff4fc79142c791","2025-06-13T10:54:02.936000","2025-06-13T10:54:02.936000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684c034c2cff4fc79142c798","null","2.1","Tenda Atacado SA","2025-06-11","Produtos de limpeza","null","null","null","null","[]","684c034d2cff4fc79142c79d","2025-06-13T10:54:05.284000","2025-06-13T10:54:05.284000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe1ece1a5c4bb28d4731","4.8","4.67","ARF COMERCIO DE CEREAIS","2025-06-09","Cereais e derivados","null","null","null","null","[]","684c034ece1a5c4bb28d64d4","2025-06-13T10:54:06.576000","2025-06-13T10:54:06.576000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe2c60647d247b5533c7","6.5","6.17","ARF COMERCIO DE CEREAIS","2025-06-09","Cereais e derivados","null","null","null","null","[]","684c034fce1a5c4bb28d64e0","2025-06-13T10:54:07.999000","2025-06-13T10:54:07.999000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
"684bfe1fce1a5c4bb28d4738","29.37","32.55","NOVA MEGA G ATACADISTA DE ALIMENTOS SA","2025-06-11","Temperos e condimentos","null","null","null","null","[]","684c0351ce1a5c4bb28d64f0","2025-06-13T10:54:09.340000","2025-06-13T10:54:09.340000","67db369d572adaa9519c9645","admsfempresas@gmail.com","false"
